"pdf_path","url","content"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/cURzxDu","[Source: meganews.mx] Salvan a siete personas varadas en el mar frente a Isla Mujeres - MegaNews Cerrar Buscar: Buscar INICIO QUINTANA ROO Open dropdown menu Noticias Cancún Playa del Carmen Isla Mujeres NACIONAL INTERNACIONAL ENTRETENIMIENTO DEPORTES YUCATÁN ESPECIALES Facebook Twitter Instagram YouTube Cerrar Saltar al contenido MegaNews Noticias de última hora de Cancún, México y el mundo Menú INICIO QUINTANA ROO Open dropdown menu Noticias Cancún Playa del Carmen Isla Mujeres NACIONAL INTERNACIONAL ENTRETENIMIENTO DEPORTES YUCATÁN ESPECIALES Open Search Buscar: Buscar Publicado en Isla Mujeres Salvan a siete personas varadas en el mar frente a Isla Mujeres Siete personas fueron rescatadas por la Novena Región Naval frente a Isla Mujeres después de que su embarcación quedara a la deriva. por Ulises Delgadillo 10 de junio de 2024, 8:15 pm 10 de junio de 2024, 8:15 pm Isla Mujeres.- La Novena Región Naval ha llevado a cabo el rescate de siete individuos que se encontraban a la deriva en una embarcación pequeña cerca de Punta Sam , frente a Isla Mujeres, según anunció el Alto Mando de la institución. Cuatro hombres, dos mujeres y una menor de edad fueron rescatados después de que la embarcación en la que viajaban experimentara problemas de propulsión y quedara varada. El rescate se realizó tras recibir un reporte del Centro de Control, Comando, Comunicación, Cómputo y Calidad (C-5) en la Sala de Mando y Control de la Novena Región Naval, alertando sobre la situación de la embarcación. En respuesta, se ordenó el despliegue inmediato de una embarcación tipo Defender de la ENSAR Isla Mujeres para llevar a cabo la operación de rescate. últimas noticias de Quintana Roo Eclipse del Sol en 2025: ¿Será visible en Quintana Roo? Guardia Nacional provoca fuerte carambola en Cancún Te podría interesar: Camión de volquete se vuelca con carga en Zona Continental de Isla Mujeres Rescate de personas frente a Isla Mujeres Una vez localizada la embarcación, el personal naval procedió al rescate de las siete personas, las cuales se encontraban en buen estado de salud. Posteriormente, fueron trasladadas a las instalaciones de la Estación Naval Avanzada (ENA) de Puerto Juárez, donde se retiraron por sus propios medios. La Secretaría de Marina, a través de la Armada de México, reiteró su compromiso de garantizar la seguridad de las personas y la protección de la vida humana en el mar. Este rescate se produce apenas diez días después de que la Armada de México llevara a cabo la operación de rescate más grande de cubanos en mar abierto al norte de Isla Mujeres. En esa ocasión, se rescataron a 51 presuntos indocumentados que viajaban en dos embarcaciones menores de fabricación artesanal, tras recibir una llamada de emergencia en la Sala de Mando y Control de la Novena Región Naval. Síguenos en Google News Te puede interesar Etiquetas: Isla Mujeres ,  Quintana Roo ,  Rescate Últimas noticias Eclipse del Sol en 2025: ¿Será visible en Quintana Roo? 3 de marzo de 2025, 4:32 pm Guardia Nacional provoca fuerte carambola en Cancún 3 de marzo de 2025, 3:59 pm VIDEO: Galilea Montijo habla de su caída en el Carnaval Mazatlán 2025 3 de marzo de 2025, 3:22 pm Karla Sofía Gascón habla tras su fracaso en los Oscars 2025 3 de marzo de 2025, 2:08 pm Permanece paro indefinido de maestros en Quintana Roo 3 de marzo de 2025, 12:56 pm Facebook Twitter Instagram YouTube meganews@grupomegamedia.mx tel: 9422222 ext.1774 Aviso de privacidad © 2025 Megamedia. Todos los derechos reservados Powered by Newspack Buscar otras noticias"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/yC73","[Source: listindiario.com] Armada dominicana rescata dos estadounidenses que se encontraban en una embarcación a la deriva X CONTINUAR AL LISTIN DIARIO Santo Domingo 23°C / 26°C Zoe Saldaña Papa Francisco Moca Guía Deportiva Cerrar Buscar Iniciar sesión' Menu El Lístin diario Suscribete Buscar Newsletters Suscríbete ahora Buscar Secciones República Abrir Opinión Abrir Gobierno Abrir Política Abrir Justicia Abrir Congreso Abrir Educación Abrir Ciudad Abrir Migración Abrir Sector Salud Abrir Provincias Abrir Deporte Abrir Guía Deportiva Abrir Béisbol Abrir Baloncesto Abrir Voleibol Abrir Fútbol Abrir La Pizarra Abrir Boxeo Abrir Tenis Abrir Golf Abrir Fórmula 1 Abrir Hípica Abrir Olimpismo Abrir Mundiales Abrir EE.UU. Abrir Haití Abrir España Abrir Puerto Rico Abrir Europa Abrir China Abrir El Caribe Abrir Venezuela Abrir América Abrir Asia Abrir África Abrir Entretenimiento Abrir Farándula Abrir Conciertos Abrir Cine Abrir Música Abrir Juegos Abrir Cartelera Abrir Urbano Abrir Teatro Abrir Series Abrir TV Abrir Radio Abrir Redes Sociales Abrir Vida Abrir Salud Abrir Turismo Abrir Tecnología Abrir Gastronomía Abrir Virales Abrir Vida Verde Abrir Moda Abrir Belleza Abrir Historia Abrir Norte Abrir Religión Abrir Plan LEA Abrir Economía Abrir Bolsillo Abrir Finanzas Abrir Combustible Abrir Emprendimiento Abrir Energía Abrir Industria Abrir Empleo Abrir Medio Ambiente Abrir Sector Turístico Abrir Abrir Edición Impresa Abrir Galerías Abrir Podcast Abrir Cultura Abrir Las Sociales Abrir Clasificados Abrir Obituarios Abrir Club de Lectores Abrir Videos Abrir Encuentros Digitales Abrir Pregunta del día Abrir Suplementos Abrir Ritmo Social Abrir Oh! Magazine Abrir Zona N Abrir El Farol Abrir La República Gobierno Política Congreso Educación Ciudad Justicia Migración Sector Salud Provincias Armada dominicana rescata dos estadounidenses que se encontraban en una embarcación a la deriva El velero había zarpado desde las Islas Vírgenes de los Estados Unidos con fines recreativos, pero durante el trayecto presentó problemas en el sistema de propulsión, dejándolos a la deriva. La embarcación se encontraba a 40 millas náuticas al noroeste de Samaná. Facebook Twitter Whatsapp Comentarios Rafael Castro Santo Domingo, RD 12/06/2024 17:55 | Actualizado a 12/06/2024 17:55 Miembros de la Armada de República Dominicana rescataron un velero con dos ciudadanos estadounidenses que se encontraba a la deriva a unas 40 millas náuticas al noroeste de Samaná, en aguas del Océano Atlántico. La embarcación, de nombre «Nauti Ridge», de color blanco con azul, mide aproximadamente 12 metros, (40 pies), de eslora, y 2.5 metros, (8 pies), de manga. A bordo se encontraban dos ciudadanos estadounidenses, quienes fueron rescatados en perfecto estado de salud. El velero había zarpado desde las Islas Vírgenes de los Estados Unidos con fines recreativos, pero durante el trayecto presentó problemas en el sistema de propulsión, dejándolos a la deriva. El Centro de Operaciones Marítimas (COM) de la Armada de República Dominicana recibió la información del Enlace de la Guardia Costera de los Estados Unidos. Luego de establecer contacto con la embarcación «Nauti Ridge», el guardacostas GC-104 Aldebarán de la Armada acudió al rescate. El velero fue posteriormente remolcado hacia el muelle de Samaná, sin que se reportaran incidentes adicionales. Tags relacionados Estadounidenses Embarcación Armada de República Dominicana Abrir comentarios ( ) Please enable JavaScript to view the comments powered by Disqus. LAS MÁS RECIENTES premios oscar 5 minutos y 40 segundos, Adrien Brody rompe récord con el discurso más largo de los Óscar Gobierno afirma que señalar bandas haitianas como “terroristas” fortalece la seguridad de RD olimpismo COD y Ministerio de Deportes apoyan a los atletas de esgrima en torneo clasificatorio juvenil olimpismo Club Los Prados honra la memoria de su expresidente Johnny Marte olimpismo Ante posible desalojo de clubes escolares de judo y lucha olímpica piden la mediación del INEFI El Lístin diario EL PERIÓDICO DE LOS DOMINICANOS Editora Listin Diario. Paseo de los Periodistas #52 Santo Domingo, R.D. Tel:(809) 686-6688 Copyright © 2024 EDITORA LISTIN DIARIO, S.A. | Todos los derechos reservados. Facebook Twitter Whatsapp Youtube Instagram Mapa web Inicio República Opinión Deportes Vida Las Mundiales Economía Entretenimiento Las Sociales Cultura Religión Tecnología Obituarios Horóscopo Clasificados Club de Lectores Plan LEA Ritmo Social Oh! Magazine Zona N Encuentros Digitales Nosotros Para contactarnos Historia Misión, visión, valores Aviso Legal Política de privacidad Cerrar"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/jUjn","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/s48D","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/p8DiWjg","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/K0HP8b","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/i7ve","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/hUXO1D","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/T1ZCST","[Source: x.com] JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again."
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/1G28Q","[Source: www.argentina.gob.ar] Pesca furtiva: Prefectura secuestró 83 especies de río | Argentina.gob.ar Presidencia de la Nación Pasar al contenido principal Ir a Mi Argentina Buscar Cerrar el buscador Mi Argentina Dejar en blanco Buscar en el sitio Buscar en el sitio Inicio Ministerio de Seguridad Nacional Prefectura Naval Argentina Noticias de la PNA Pesca furtiva: Prefectura secuestró 83 especies de río Pesca furtiva: Prefectura secuestró 83 especies de río Efectivos de la Prefectura Naval Argentina incautaron 83 especies de río que fueron capturadas de manera ilegal, en un procedimiento que tuvo lugar en la localidad entrerriana de Ibicuy. 09 de junio de 2024 Compartir en Facebook Compartir en X Compartir en Linkedin Compartir en Whatsapp Compartir en Telegram El operativo se inició cuando el personal de la Fuerza, que se encontraba realizando un patrullaje fluvial por el río Ibicuy, inspeccionó una embarcación que llevaba una red trasmallo de 260 metros de largo por 2.10 de ancho y 83 ejemplares de sábalo, con un peso de 269 kilos aproximadamente. Intervino en el hecho la Dirección de Fiscalización General de Entre Ríos, la cual ordenó la incautación de la red y la carga, la desnaturalización de la misma y que se labre un acta por infracción a la Ley Provincial de Pesca. Noticias relacionadas 28 de febrero de 2025 Prefectura fue reconocida por su accionar durante un incendio ocurrido en Santa Fe 27 de febrero de 2025 Orquestas unidas: músicos de la Prefectura Naval Argentina y estudiantes de la Escuela de Berisso compartieron un emocionante concierto 27 de febrero de 2025 Prefectura Naval Argentina y la Coast Guard de EE. UU. refuerzan lazos en ceremonia de ascenso Trámites Turnos Trámites a distancia Atención a la ciudadanía Acerca de la República Argentina Nuestro país Leyes argentinas Organismos Mapa del Estado Acerca de Argentina.gob.ar Acerca de este sitio Términos y condiciones Sugerencias Scroll hacia arriba"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/KVUCSh","[Source: anews.mx] Retiene Marina red de pescador en Acapulco; no contaba con permiso - anews Skip to content Denver Partly cloudy 3 March, 2025 Denver Partly cloudy 3 March, 2025 Guerrero Acapulco Querétaro Policiaca Deportes LigaMX Nacional Espectáculos Geek Search for: Search for: Guerrero Acapulco Querétaro Policiaca Deportes LigaMX Nacional Espectáculos Geek Acapulco Retiene Marina red de pescador en Acapulco; no contaba con permiso Durante la inspección el patrón de la embarcación manifestó no contar con el permiso de pesca correspondiente Adriana Olea junio 12, 2024 1:41 pm Acapulco, Gro., 12 de junio del 2024- La Secretaría de Marina a través de la Armada de México informa que ayer, con fundamento en la legislación pesquera vigente, personal naval perteneciente a la Décima Segunda Región Naval y Capitanía de Puerto Regional de Acapulco en coadyuvancia con la Comisión Nacional de Acuacultura y Pesca (Conapesca) , efectuaron la retención precautoria de un arte de pesca, en inmediaciones de la bahía de Puerto Marqués. Esta acción se llevó a cabo, durante un recorrido de inspección y vigilancia pesquera, en el que se avistó una embarcación menor en inmediaciones de la bahía de Puerto Marqués, misma que tenía tendida una red de pesca tipo agallera. Durante la inspección el patrón de la embarcación manifestó no contar con el permiso de pesca correspondiente, por lo que se procedió a llevar a cabo la retención precautoria de dicho arte de pesca, quedando en resguardo de Conapesca, para continuar con los trámites administrativos correspondientes. De esta manera la Secretaría de Marina a través de la Armada de México, mantiene su compromiso para garantizar el mantenimiento del Estado de derecho en los mares y costas nacionales, logrando conservar sus recursos naturales. Suscríbete al newsletter Email Whatsapp « Confirman vinculación a proceso contra el Fofo Márquez © 2022 ANEWS Todos los derechos reservados. Home | Aviso de Privacidad © 2022 ANEWS Todos los derechos reservados. Home | Aviso de Privacidad"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/uKxBVaW","[Source: progresohoy.com] Decomisa Conapesca más de una tonelada de pescado a embarcación sin permisos vigentes - ProgresoHoy Portada Progreso Comisarías Política Policía Obituarios Opinión Sociales Videos Turismo Conectate con nosotros ProgresoHoy Decomisa Conapesca más de una tonelada de pescado a embarcación sin permisos vigentes 03 de Marzo de 2025 Portada Progreso Ventas de “regulares a bajas” en jornada de crucero Reabren “Deck” de Progreso Miles de personas celebran el Domingo de Carnaval en playas de Progreso Cientos de visitantes disfrutan del paseo de Fantasía y Máscaras en el malecón de Progreso (FOTOS) Coronan a Reyes Infantiles del Carnaval Parroquial 2025 Comisarías Comisaria De Chelem Pide Apoyo Policiaco Para Cuidar De Los Niños Y Adolescentes De Individuos Extraños Que Acechan Escuelas Comunidad extranjera dona $100 mil pesos a telesecundaria de Chuburná Puerto Se registraron 28 candidatos para contender por las comisarías de Progreso Norma Cano se registró como candidata a comisaria de Paraíso Joven abogada buscará ser comisaria de Chelem Política Por primera vez se realiza un carnaval amigable con el ambiente Impulsa Renacimiento Maya a empresas yucatecas Una reforma judicial a la yucateca con todas y todos: Álvaro Cetina Morena impulsa reformas clave para Yucatán Escuchan propuestas de maestros en favor de la mejora educativa de Yucatán Policía Instala la SSP puesto de control vial en carretera a Dzibichaltún Imputan más delitos a pareja acusada por muerte de menor en Cielo Alto, Kanasín Menor de edad al volante ocasiona fatal accidente en Mérida Procesado por robar en una tienda de Progreso Frena SSP extorsión contra una madre meridana Obituarios #OBITUARIO: Falleció José Antonio Uribe Magadán a los 51 años #OBITUARIO. Falleció Arturo Luis Vorrath Uscanga “Archy” a los 66 años #OBITUARIO. Luto en el gremio artístico: falleció Sindi Acevedo, músico del grupo Par-chiss Falleció Jorge Victoria Maldonado, ex Director Jurídico del Ayuntamiento de Progreso #OBITUARIO. Falleció la Sra. María Elva García viuda de Muñoz, a los 83 años Opinión 👩🏻‍🎨#CARTÓNDENEYA: 😆 AL 100 TRAS TU NEGOCIO… 😎#MEMENEWS: 🔥 DE CARNAVAL EN EL CONGRESO DE YUCATÁN… INCONGRUENCIAS LEGISLATIVAS… 👩🏻‍🎨#NEYACARTÓN: 😆PREPARANDO EL TERRENO… 😎 #MEMENEWS: ¡Vacantes abiertas en el Tec Progreso! 😎 #MEMENEWS: Accidentes inesperados Sociales Celebran el Día Internacional de la Lengua Materna en el Gran Museo del Mundo Maya Progreso Apoyo Program invita a participar en el Home Tour 2025 Invitan a la coronación de los reyes infantiles de la Cruz Roja Progreso Comunidad extranjera dona $100 mil pesos a telesecundaria de Chuburná Puerto Polémica por foto de los reyes del Carnaval de Progreso 2025 Videos Trabajadores lesionados en Progreso 😎#MEMENEWS: 🔥 DE CARNAVAL EN EL CONGRESO DE YUCATÁN… INCONGRUENCIAS LEGISLATIVAS… Progreso Apoyo Program invita a participar en el Home Tour 2025 Policía que chocó patrulla nueva en Progreso estaría en estado inconveniente, asegura vecina afectada Comunidad extranjera dona $100 mil pesos a telesecundaria de Chuburná Puerto Turismo Celebra su primer aniversario el Gran Museo de Chichén Itzá Gastronomía de Valladolid deleita en los Estados Unidos CCE Valladolid se une a visita del Consejo de Votantes Gastronómico Revista designa a Yucatán como el Mejor Destino Turístico de México Reportan comerciantes jornada “regular” tras el arribo del crucero Islander 03 de Marzo de 2025 Progreso Decomisa Conapesca más de una tonelada de pescado a embarcación sin permisos vigentes Publicado hace 9 meses el 12 Jun, 2024 Por Progreso Hoy Share Tweet PROGRESO. – – La Secretaría de Marina a través de la Armada de México, informa que ayer, personal de la Décima Tercera Zona Naval y de la Capitanía de Puerto de Progreso, en coadyuvancia con la Comisión Nacional de Acuacultura y Pesca (Conapesca), llevó a cabo la retención de producto marino y artes de pesca en el puerto de abrigo de Yucalpetén. Cabe destacar, que esta acción se llevó a cabo al realizar una inspección rutinaria a una embarcación pesquera, en inmediaciones del puerto de abrigo de Yucalpetén, encontrando en sus bodegas aproximadamente 900 kilogramos de cabrilla, 100 kilogramos de cubera, 50 kilogramos de picuda y 50 kilogramos de cochito; así como 1,000 anzuelos y reinales excedentes a los autorizados en su permiso de pesca. Por lo anterior, citada embarcación, producto marino y artes de pesca, quedaron en situación de retención provisional ante las autoridades correspondientes, por contar con sus permisos de pesca vencidos. De esta manera, la Secretaría de Marina a través de la Armada de México en coadyuvancia con dependencias de los tres órdenes de gobierno, trabaja para prevenir y contrarrestar la pesca ilegal, así como garantizar el mantenimiento del Estado de Derecho en los mares y costas nacionales. Para atención de emergencias en la mar, la Décima Tercera Zona Naval pone a disposición de la ciudadanía el número telefónico: 969 935 4306. Asimismo, la Secretaria de Marina comparte e"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/nx4V","[Source: www.dicapi.mil.pe] DICAPI - Dirección General de Capitanías y Guardacostas Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU es Español Inglés Últimas publicaciones Últimas Publicaciones Correo Web Intranet DICAPI Acceso a Geoportal Correo Web Acceso a Geoportal Home Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Directions General Direction Aquatic Activities Control Aquatic Environment International Affairs & OMI Coast Guard Operations Maritime Administration Inspections, Audits, and Supervisions Department TUPAM Procedures Regulatory Framework Consultations IFC LATAM PERU Organization Historical Review Mission & Vision Organizational Chart General Director Executive Director Technical Supervisor Contact Us Address Constitution St. 150, Callao Digital Office 24 Hours In-person office: 08:00 am - 4:00 pm Telephone 012099300, Extension: 6862 MGP - DICAPI - 2025"
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/U1RFOo1","[Source: www.extra.ec] Anconcito: La tragedia que terminó en final feliz para ocupantes de lancha Menu Buscar Buscar Instagram Twitter Facebook Youtube Tiktok Extra Suscribirme por $1.98 / 1 mes Ingresar Cerrar Sigue todo nuestro contenido Suscribirme por $1.98 / 1 mes Actualidad Provincias Opinión Deportes Farándula Buena Vida Síguenos Instagram Twitter Facebook Youtube Tiktok Actualidad Provincias Opinión Deportes Farándula Buena Vida Exclusivo Actualidad La embarcación fue remolcada hacia su puerto de origen, según informó la Armada en un comunicado. Cortesía: Armada del Ecuador Anconcito: La tragedia que terminó en final feliz para ocupantes de lancha A los ciudadanos se les había dañado el motor de la embarcación, a 30 millas del balneario, perteneciente al cantón Salinas Por Miguel Párraga 13 de junio, 2024 T res ocupantes de una embarcación se encontraban a la deriva, a 30 millas de Anconcito , parroquia rural del cantón Salinas, en la provincia de Santa Elena. La emergencia ocurrió ayer, miércoles 12 de junio del 2024 y, afortunadamente, los ciudadanos fueron vistos por personal de la Armada del Ecuador. En un comunicado, la institución indicó que mientras personal del Comando de Guardacostas realizaba un patrullaje de seguridad y protección marítima, observaron a los tripulantes de esa lancha en dificultades. (Te podría interesar:  Alias Boris, el ‘zar de las drogas’ arrestado en El Empalme, y sus contratos con el Estado ) Ante esa situación, los uniformados realizaron una maniobra de rescate , para poner a buen recaudo a los afectados y remolcar la embarcación hacia su puerto de procedencia. RELACIONADAS Cuenca: Detuvieron a un sospechoso e incautaron miles de videos prohibidos ¿Qué provocó que se quedaran a la deriva? Según informó la Armada, el inconveniente que dejó a la deriva a los tres ciudadanos fue una avería en el moto r fuera de borda de la embarcación en la que navegaban. En fotografías compartidas por la institución, se puede observar que la tripulación rescatada se encontraba en buenas condiciones . Los tripulantes fueron vistos en buenas condiciones. Cortesía: Armada del Ecuador RELACIONADAS Burdeles en Ecuador: el placer se ahoga entre extorsiones y pocos clientes ¿Quieres leer más contenido de calidad y sin restricciones? ¡SUSCRÍBETE AQUÍ A DIARIO EXTRA! TAGS embarcación Armada del Ecuador Rescate tripulación LO MÁS RECIENTE Policía busca identificar a ciudadanos hallados en partes en Guayaquil Sucumbíos: La dramática historia de los hermanos baleados en Puerto El Carmen Dayanara salvó el concierto al cantar 'a capella': ¿Qué ocurrió? LO MÁS VISTO Viña del Mar: Solo 4 ecuatorianos han logrado ganar la Gaviota de plata desde 1998 Aquiles Álvarez: ""Me quieren meter a La Roca"" ¿Aquiles Álvarez impidió usar piscinas en calles? Esto dijeron los guayaquileños Aquiles Álvarez acusa a la campaña de Daniel Noboa: ""bótelo por delincuente y bruto"" Video de Lourdes Tibán bailando y jugando al carnaval en Cuenca se vuelve viral Lo último Actualidad Policía busca identificar a ciudadanos hallados en partes en Guayaquil Uno de los hombres encontrados sin vida estaba en la vía Perimetral, cerca de una universidad. Sus restos estaban en tres sacos Actualidad Sucumbíos: La dramática historia de los hermanos baleados en Puerto El Carmen Mientras el Ejército ecuatoriano era atacado por insurgentes, en Putumayo, dos chicos, de 18 y 16 años, fueron interceptados por un sicario Farándula Dayanara salvó el concierto al cantar 'a capella': ¿Qué ocurrió? La artista cantaba en vivo su nuevo tema, cuando se quedó sin la pista musical. Sus fans la apoyaron Farándula Roberto Manrique tuvo una fuerte adicción al tabaco: ¿Cuántos cigarrillos fumaba? Tras la muerte de su padre por cáncer de pulmón ligado al tabaco, decidió cambiar. Hace 5 años se alejó de ese hábito Policía busca identificar a ciudadanos hallados en partes en Guayaquil Sucumbíos: La dramática historia de los hermanos baleados en Puerto El Carmen Dayanara salvó el concierto al cantar 'a capella': ¿Qué ocurrió? Extra Código de ética Requerimientos oficiales Editores Ingresar Suscribirme por $1.98 / 1 mes Instagram Twitter Tiktok Facebook Youtube Whatsapp Whatsapp MEDIA KIT Preguntas Frecuentes Contáctenos Descarga la app Todos los derechos reservados ©2024. Queda expresamente prohibido, tanto directa como indirectamente, ceder o transmitir a terceros toda o parte de la información aquí presentada, sin la correspondiente licencia o autorización por parte de Gráﬁcos Nacionales S.A."
"output/pdfs-2024/N5ENdbWz1725402836.pdf","https://goo.su/kSolmz","Error: Request timed out"
